pole_id,lat,lon,feeder_id,dt_id,seq_on_line,parent_pole_id,pole_type,ward,pincode,device_id
P-001443,12.980173,77.54914,F-02-02,D-0020,,,LT-9m-Steel,W-008,,KSPDB-SD02-D-0020-0043
P-001444,12.980428,77.549312,F-02-02,D-0020,,,LT-8m-Steel,W-008,560068,KSPDB-SD02-D-0020-0044
P-001445,12.980581,77.54936,F-02-02,D-0020,,,LT-8m-Steel,W-008,560068,KSPDB-SD02-D-0020-0045
P-001446,12.980856,77.549578,F-02-02,D-0020,,,LT-9m-Steel,W-008,560068,KSPDB-SD02-D-0020-0046
P-001447,12.98117,77.549682,F-02-02,D-0020,,,LT-8m-PCC,W-008,560068,KSPDB-SD02-D-0020-0047
P-001448,12.981308,77.54969,F-02-02,D-0020,,,LT-8m-Steel,W-008,560068,
P-001449,12.981467,77.549675,F-02-02,D-0020,,,LT-9m-PCC,W-008,560068,KSPDB-SD02-D-0020-0049
P-001450,12.981606,77.549666,F-02-02,D-0020,,,LT-8m-PCC,W-008,560068,KSPDB-SD02-D-0020-0050
P-001451,12.981858,77.549712,F-02-02,D-0020,,,LT-8m-Steel,W-008,560068,KSPDB-SD02-D-0020-0051
P-001452,12.982089,77.549816,F-02-02,D-0020,,,LT-8m-PCC,W-008,560068,KSPDB-SD02-D-0020-0052
P-001453,12.982289,77.549958,F-02-02,D-0020,,,LT-8m-Steel,W-008,560068,
P-001454,12.982441,77.550028,F-02-02,D-0020,,,LT-8m-Steel,W-008,560068,KSPDB-SD02-D-0020-0054
P-001455,12.982575,77.550065,F-02-02,D-0020,,,LT-8m-PCC,W-008,560068,KSPDB-SD02-D-0020-0055
P-001456,12.959953,77.638923,F-03-01,D-0021,1,,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0001
P-001457,12.959913,77.638756,F-03-01,D-0021,2,P-001456,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0002
P-001458,12.959725,77.638465,F-03-01,D-0021,3,P-001457,LT-9m-PCC,W-049,560034,
P-001459,12.959615,77.638223,F-03-01,D-0021,4,P-001458,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0004
P-001460,12.959499,77.638108,F-03-01,D-0021,5,P-001459,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0005
P-001461,12.959298,77.637836,F-03-01,D-0021,6,P-001460,LT-8m-Steel,W-049,560034,
P-001462,12.959071,77.637625,F-03-01,D-0021,7,P-001461,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0007
P-001463,12.958864,77.637527,F-03-01,D-0021,8,P-001462,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0008
P-001464,12.958659,77.637411,F-03-01,D-0021,9,P-001463,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0009
P-001465,12.958328,77.637357,F-03-01,D-0021,10,P-001464,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0010
P-001466,12.958135,77.637395,F-03-01,D-0021,11,P-001465,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0011
P-001467,12.95799,77.63746,F-03-01,D-0021,12,P-001466,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0012
P-001468,12.957688,77.63751,F-03-01,D-0021,13,P-001467,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0013
P-001469,12.957499,77.63756,F-03-01,D-0021,14,P-001468,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0014
P-001470,12.957321,77.637617,F-03-01,D-0021,15,P-001469,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0015
P-001471,12.957033,77.637643,F-03-01,D-0021,16,P-001470,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0016
P-001472,12.956744,77.637636,F-03-01,D-0021,17,P-001471,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0017
P-001473,12.956496,77.637626,F-03-01,D-0021,18,P-001472,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0018
P-001474,12.956202,77.637638,F-03-01,D-0021,19,P-001473,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0019
P-001475,12.955876,77.637619,F-03-01,D-0021,20,P-001474,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0020
P-001476,12.955711,77.637608,F-03-01,D-0021,21,P-001475,LT-9m-Steel,W-049,560034,
P-001477,12.955576,77.637563,F-03-01,D-0021,22,P-001476,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0022
P-001478,12.955438,77.637549,F-03-01,D-0021,23,P-001477,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0023
P-001479,12.95522,77.637484,F-03-01,D-0021,24,P-001478,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0024
P-001480,12.954865,77.637451,F-03-01,D-0021,25,P-001479,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0025
P-001481,12.954716,77.637469,F-03-01,D-0021,26,P-001480,LT-8m-Steel,W-049,560034,
P-001482,12.954397,77.63763,F-03-01,D-0021,27,P-001481,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0027
P-001483,12.954218,77.637802,F-03-01,D-0021,28,P-001482,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0028
P-001484,12.954024,77.637942,F-03-01,D-0021,29,P-001483,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0029
P-001485,12.953817,77.638034,F-03-01,D-0021,30,P-001484,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0030
P-001486,12.953517,77.638047,F-03-01,D-0021,31,P-001485,LT-9m-PCC,W-049,560034,
P-001487,12.953312,77.638036,F-03-01,D-0021,32,P-001486,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0032
P-001488,12.953011,77.638047,F-03-01,D-0021,33,P-001487,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0033
P-001489,12.95276,77.638076,F-03-01,D-0021,34,P-001488,LT-9m-PCC,W-049,560034,
P-001490,12.952474,77.638204,F-03-01,D-0021,35,P-001489,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0035
P-001491,12.959646,77.638288,F-03-01,D-0021,1,P-001458,LT-8m-PCC,W-049,,KSPDB-SD03-D-0021-0036
P-001492,12.959487,77.637961,F-03-01,D-0021,2,P-001491,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0037
P-001493,12.959466,77.637734,F-03-01,D-0021,3,P-001492,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0038
P-001494,12.959361,77.637391,F-03-01,D-0021,4,P-001493,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0039
P-001495,12.959347,77.637152,F-03-01,D-0021,5,P-001494,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0040
P-001496,12.959237,77.636856,F-03-01,D-0021,6,P-001495,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0041
P-001497,12.959204,77.636683,F-03-01,D-0021,7,P-001496,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0042
P-001498,12.959194,77.636333,F-03-01,D-0021,8,P-001497,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0043
P-001499,12.959133,77.635992,F-03-01,D-0021,9,P-001498,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0044
P-001500,12.959091,77.635708,F-03-01,D-0021,10,P-001499,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0045
P-001501,12.959134,77.635458,F-03-01,D-0021,11,P-001500,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0046
P-001502,12.959245,77.63521,F-03-01,D-0021,12,P-001501,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0047
P-001503,12.959275,77.634948,F-03-01,D-0021,13,P-001502,LT-9m-Steel,W-049,560034,
P-001504,12.959316,77.634739,F-03-01,D-0021,14,P-001503,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0049
P-001505,12.959446,77.634537,F-03-01,D-0021,15,P-001504,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0050
P-001506,12.959534,77.634204,F-03-01,D-0021,16,P-001505,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0051
P-001507,12.959528,77.634045,F-03-01,D-0021,17,P-001506,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0052
P-001508,12.959556,77.633759,F-03-01,D-0021,18,P-001507,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0053
P-001509,12.959544,77.633583,F-03-01,D-0021,19,P-001508,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0054
P-001510,12.959504,77.633429,F-03-01,D-0021,20,P-001509,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0055
P-001511,12.959391,77.633169,F-03-01,D-0021,21,P-001510,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0056
P-001512,12.959364,77.632869,F-03-01,D-0021,22,P-001511,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0057
P-001513,12.959269,77.63252,F-03-01,D-0021,23,P-001512,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0058
P-001514,12.959209,77.632356,F-03-01,D-0021,24,P-001513,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0059
P-001515,12.959153,77.632219,F-03-01,D-0021,25,P-001514,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0060
P-001516,12.959124,77.632006,F-03-01,D-0021,26,P-001515,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0061
P-001517,12.958985,77.6317,F-03-01,D-0021,27,P-001516,LT-9m-PCC,W-049,,KSPDB-SD03-D-0021-0062
P-001518,12.958958,77.631531,F-03-01,D-0021,28,P-001517,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0063
P-001519,12.958904,77.631391,F-03-01,D-0021,29,P-001518,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0064
P-001520,12.958837,77.631093,F-03-01,D-0021,30,P-001519,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0065
P-001521,12.958725,77.630923,F-03-01,D-0021,31,P-001520,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0066
P-001522,12.958612,77.630598,F-03-01,D-0021,32,P-001521,LT-9m-Steel,W-049,560034,
P-001523,12.958524,77.630492,F-03-01,D-0021,33,P-001522,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0068
P-001524,12.958415,77.630407,F-03-01,D-0021,34,P-001523,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0069
P-001525,12.958219,77.630253,F-03-01,D-0021,35,P-001524,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0070
P-001526,12.957969,77.630143,F-03-01,D-0021,36,P-001525,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0071
P-001527,12.957801,77.630068,F-03-01,D-0021,37,P-001526,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0072
P-001528,12.957574,77.63,F-03-01,D-0021,38,P-001527,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0073
P-001529,12.957319,77.62991,F-03-01,D-0021,39,P-001528,LT-8m-Steel,W-049,,KSPDB-SD03-D-0021-0074
P-001530,12.95707,77.629683,F-03-01,D-0021,40,P-001529,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0075
P-001531,12.956899,77.629461,F-03-01,D-0021,41,P-001530,LT-9m-Steel,W-049,560034,
P-001532,12.956754,77.629349,F-03-01,D-0021,42,P-001531,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0077
P-001533,12.956663,77.629231,F-03-01,D-0021,43,P-001532,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0078
P-001534,12.956575,77.629085,F-03-01,D-0021,44,P-001533,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0079
P-001535,12.956528,77.628817,F-03-01,D-0021,45,P-001534,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0080
P-001536,12.956474,77.62861,F-03-01,D-0021,46,P-001535,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0081
P-001537,12.956486,77.628447,F-03-01,D-0021,47,P-001536,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0082
P-001538,12.956431,77.628281,F-03-01,D-0021,48,P-001537,LT-8m-Steel,W-049,560034,KSPDB-SD03-D-0021-0083
P-001539,12.956388,77.627994,F-03-01,D-0021,49,P-001538,LT-8m-PCC,W-049,560034,KSPDB-SD03-D-0021-0084
P-001540,12.956307,77.627737,F-03-01,D-0021,50,P-001539,LT-8m-Steel,W-049,560034,
P-001541,12.956182,77.627399,F-03-01,D-0021,51,P-001540,LT-9m-PCC,W-049,560034,KSPDB-SD03-D-0021-0086
P-001542,12.956067,77.627212,F-03-01,D-0021,52,P-001541,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0087
P-001543,12.956009,77.626902,F-03-01,D-0021,53,P-001542,LT-9m-Steel,W-049,560034,KSPDB-SD03-D-0021-0088
P-001544,12.961121,77.641401,F-03-01,D-0022,1,,LT-9m-PCC,W-026,560034,KSPDB-SD03-D-0022-0001
P-001545,12.960992,77.641456,F-03-01,D-0022,2,P-001544,LT-8m-PCC,W-026,560034,KSPDB-SD03-D-0022-0002
P-001546,12.960763,77.641551,F-03-01,D-0022,3,P-001545,LT-8m-Steel,W-026,560034,KSPDB-SD03-D-0022-0003
P-001547,12.960424,77.641598,F-03-01,D-0022,4,P-001546,LT-9m-PCC,W-026,,KSPDB-SD03-D-0022-0004
P-001548,12.960184,77.64168,F-03-01,D-0022,5,P-001547,LT-8m-PCC,W-026,560034,KSPDB-SD03-D-0022-0005
P-001549,12.960041,77.641768,F-03-01,D-0022,6,P-001548,LT-9m-PCC,W-026,560034,KSPDB-SD03-D-0022-0006
P-001550,12.959828,77.642012,F-03-01,D-0022,7,P-001549,LT-8m-PCC,W-026,560034,KSPDB-SD03-D-0022-0007
P-001551,12.959721,77.642285,F-03-01,D-0022,8,P-001550,LT-9m-Steel,W-026,560034,KSPDB-SD03-D-0022-0008
P-001552,12.959535,77.642523,F-03-01,D-0022,9,P-001551,LT-8m-PCC,W-026,560034,KSPDB-SD03-D-0022-0009
P-001553,12.959343,77.642753,F-03-01,D-0022,10,P-001552,LT-8m-PCC,W-026,560034,KSPDB-SD03-D-0022-0010
P-001554,12.959257,77.642861,F-03-01,D-0022,11,P-001553,LT-8m-Steel,W-026,560034,KSPDB-SD03-D-0022-0011
P-001555,12.961376,77.6414,F-03-01,D-0022,1,,LT-8m-Steel,W-026,560034,KSPDB-SD03-D-0022-0012
P-001556,12.961322,77.641539,F-03-01,D-0022,2,P-001555,LT-8m-Steel,W-026,560034,KSPDB-SD03-D-0022-0013
P-001557,12.961223,77.64181,F-03-01,D-0022,3,P-001556,LT-9m-Steel,W-026,560034,KSPDB-SD03-D-0022-0014
P-001558,12.961094,77.642047,F-03-01,D-0022,4,P-001557,LT-9m-Steel,W-026,560034,
P-001559,12.960888,77.642319,F-03-01,D-0022,5,P-001558,LT-8m-PCC,W-026,560034,KSPDB-SD03-D-0022-0016
P-001560,12.96076,77.642446,F-03-01,D-0022,6,P-001559,LT-8m-Steel,W-026,560034,KSPDB-SD03-D-0022-0017
P-001561,12.960589,77.642563,F-03-01,D-0022,7,P-001560,LT-9m-Steel,W-026,560034,KSPDB-SD03-D-0022-0018
P-001562,12.960451,77.642648,F-03-01,D-0022,8,P-001561,LT-9m-Steel,W-026,560034,KSPDB-SD03-D-0022-0019
P-001563,12.960261,77.6427,F-03-01,D-0022,9,P-001562,LT-8m-PCC,W-026,,KSPDB-SD03-D-0022-0020
P-001564,12.959989,77.642665,F-03-01,D-0022,10,P-001563,LT-8m-PCC,W-026,560034,KSPDB-SD03-D-0022-0021
P-001565,12.959809,77.642643,F-03-01,D-0022,11,P-001564,LT-9m-PCC,W-026,560034,KSPDB-SD03-D-0022-0022
P-001566,12.959608,77.642594,F-03-01,D-0022,12,P-001565,LT-9m-PCC,W-026,560034,
P-001567,12.961553,77.641398,F-03-01,D-0022,1,,LT-8m-PCC,W-026,560034,KSPDB-SD03-D-0022-0024
P-001568,12.961652,77.641659,F-03-01,D-0022,2,P-001567,LT-9m-PCC,W-026,560034,KSPDB-SD03-D-0022-0025
P-001569,12.961709,77.641892,F-03-01,D-0022,3,P-001568,LT-9m-Steel,W-026,560034,KSPDB-SD03-D-0022-0026
P-001570,12.961697,77.642139,F-03-01,D-0022,4,P-001569,LT-8m-PCC,W-026,560034,KSPDB-SD03-D-0022-0027
P-001571,12.961711,77.642301,F-03-01,D-0022,5,P-001570,LT-8m-PCC,W-026,560034,KSPDB-SD03-D-0022-0028
P-001572,12.961649,77.642529,F-03-01,D-0022,6,P-001571,LT-8m-Steel,W-026,560034,KSPDB-SD03-D-0022-0029
P-001573,12.961515,77.642767,F-03-01,D-0022,7,P-001572,LT-9m-Steel,W-026,560034,KSPDB-SD03-D-0022-0030
P-001574,12.961374,77.643065,F-03-01,D-0022,8,P-001573,LT-9m-Steel,W-026,560034,KSPDB-SD03-D-0022-0031
P-001575,12.961296,77.643333,F-03-01,D-0022,9,P-001574,LT-8m-Steel,W-026,560034,KSPDB-SD03-D-0022-0032
P-001576,12.962919,77.63851,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0001
P-001577,12.962782,77.638345,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0002
P-001578,12.962564,77.638187,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0003
P-001579,12.962349,77.638097,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0004
P-001580,12.962095,77.638055,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0005
P-001581,12.96183,77.63795,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0006
P-001582,12.961569,77.637721,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0007
P-001583,12.961374,77.637571,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0008
P-001584,12.961173,77.637438,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0009
P-001585,12.960898,77.637272,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0010
P-001586,12.960651,77.637018,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0011
P-001587,12.960584,77.63687,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0012
P-001588,12.960388,77.636626,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,
P-001589,12.960251,77.636417,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0014
P-001590,12.960148,77.636298,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0015
P-001591,12.959872,77.636105,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,
P-001592,12.959605,77.636028,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0017
P-001593,12.959474,77.635921,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0018
P-001594,12.959327,77.635708,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,
P-001595,12.963404,77.638588,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0020
P-001596,12.963636,77.638461,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0021
P-001597,12.963775,77.638309,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0022
P-001598,12.963864,77.638089,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0023
P-001599,12.963866,77.637871,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0024
P-001600,12.963912,77.637739,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0025
P-001601,12.9639,77.637508,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,
P-001602,12.96395,77.637308,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0027
P-001603,12.964039,77.63706,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0028
P-001604,12.964229,77.636832,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0029
P-001605,12.964324,77.636633,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0030
P-001606,12.964377,77.6363,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0031
P-001607,12.964485,77.636021,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0032
P-001608,12.964576,77.635831,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0033
P-001609,12.964692,77.635639,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0034
P-001610,12.964833,77.635386,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0035
P-001611,12.964923,77.63523,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0036
P-001612,12.965125,77.634946,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0037
P-001613,12.965185,77.634783,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0038
P-001614,12.965174,77.634491,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0039
P-001615,12.965211,77.634341,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0040
P-001616,12.965389,77.634097,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0041
P-001617,12.961286,77.637176,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0042
P-001618,12.961396,77.63696,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0043
P-001619,12.961464,77.636692,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0044
P-001620,12.961517,77.63652,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0045
P-001621,12.961595,77.636267,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0046
P-001622,12.961667,77.63606,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0047
P-001623,12.961819,77.63583,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0048
P-001624,12.961984,77.635543,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0049
P-001625,12.962151,77.635356,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0050
P-001626,12.962339,77.635175,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,
P-001627,12.962621,77.634955,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0052
P-001628,12.962844,77.63476,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0053
P-001629,12.963069,77.634664,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0054
P-001630,12.963211,77.634575,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0055
P-001631,12.963475,77.634331,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,
P-001632,12.963611,77.634046,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0057
P-001633,12.963681,77.633907,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0058
P-001634,12.96422,77.636542,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0059
P-001635,12.964094,77.636808,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0060
P-001636,12.963986,77.637057,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,
P-001637,12.963876,77.637384,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0062
P-001638,12.963835,77.637519,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0063
P-001639,12.963723,77.637846,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0064
P-001640,12.963665,77.638052,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0065
P-001641,12.963528,77.638387,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0066
P-001642,12.963436,77.638537,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0067
P-001643,12.96333,77.638791,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,
P-001644,12.963164,77.639061,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0069
P-001645,12.962975,77.639267,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,
P-001646,12.962807,77.639475,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0071
P-001647,12.962699,77.639649,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0072
P-001648,12.962648,77.639783,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0073
P-001649,12.960861,77.637073,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0074
P-001650,12.960883,77.636872,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0075
P-001651,12.960858,77.636732,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0076
P-001652,12.960882,77.636555,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0077
P-001653,12.960892,77.636383,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0078
P-001654,12.960924,77.63606,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0079
P-001655,12.961008,77.635773,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,KSPDB-SD03-D-0023-0080
P-001656,12.961103,77.635465,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0081
P-001657,12.961106,77.635248,F-03-01,D-0023,,,LT-9m-Steel,W-034,560034,KSPDB-SD03-D-0023-0082
P-001658,12.961163,77.635087,F-03-01,D-0023,,,LT-8m-Steel,W-034,560034,KSPDB-SD03-D-0023-0083
P-001659,12.961163,77.634913,F-03-01,D-0023,,,LT-8m-PCC,W-034,560034,KSPDB-SD03-D-0023-0084
P-001660,12.961165,77.634546,F-03-01,D-0023,,,LT-9m-PCC,W-034,560034,
